Runs continuously. Clunky but so what?
Press [CTRL+C] to stop..
Hello World - WLC client scan
11-11-15 13:24,192.168.193.91,127,1272,1399
11-11-15 13:24,192.168.193.92,236,1049,1285
11-11-15 13:24,192.168.193.93,354,1363,1717
11-11-15 13:24,All,773,4351,5124
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 13:39,192.168.193.90,53,643,696
11-11-15 13:39,192.168.193.91,136,1354,1490
11-11-15 13:39,192.168.193.92,226,1251,1477
11-11-15 13:39,192.168.193.93,375,1482,1857
11-11-15 13:39,All,790,4730,5520
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 13:54,192.168.193.90,51,753,804
11-11-15 13:54,192.168.193.91,136,1443,1579
11-11-15 13:54,192.168.193.92,224,1314,1538
11-11-15 13:54,192.168.193.93,389,1609,1998
11-11-15 13:54,All,800,5119,5919
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 14:09,192.168.193.90,51,750,801
11-11-15 14:09,192.168.193.91,152,1540,1692
11-11-15 14:09,192.168.193.92,219,1444,1663
11-11-15 14:09,192.168.193.93,393,1627,2020
11-11-15 14:09,All,815,5361,6176
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 14:24,192.168.193.90,51,744,795
11-11-15 14:24,192.168.193.91,159,1512,1671
11-11-15 14:24,192.168.193.92,217,1419,1636
11-11-15 14:24,192.168.193.93,414,1623,2037
11-11-15 14:24,All,841,5298,6139
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 14:39,192.168.193.90,50,663,713
11-11-15 14:39,192.168.193.91,155,1433,1588
11-11-15 14:39,192.168.193.92,211,1437,1648
11-11-15 14:39,192.168.193.93,402,1620,2022
11-11-15 14:39,All,818,5153,5971
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 14:54,192.168.193.90,43,681,724
11-11-15 14:54,192.168.193.91,146,1418,1564
11-11-15 14:54,192.168.193.92,221,1359,1580
11-11-15 14:54,192.168.193.93,378,1602,1980
11-11-15 14:54,All,788,5060,5848
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 15:09,192.168.193.90,46,775,821
11-11-15 15:09,192.168.193.91,142,1404,1546
11-11-15 15:09,192.168.193.92,207,1376,1583
11-11-15 15:09,192.168.193.93,354,1654,2008
11-11-15 15:09,All,749,5209,5958
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 15:24,192.168.193.90,46,799,845
11-11-15 15:24,192.168.193.91,126,1313,1439
11-11-15 15:24,192.168.193.92,161,1330,1491
11-11-15 15:24,192.168.193.93,301,1550,1851
11-11-15 15:24,All,634,4992,5626
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 15:39,192.168.193.90,43,551,594
11-11-15 15:39,192.168.193.91,125,1138,1263
11-11-15 15:39,192.168.193.92,161,986,1147
11-11-15 15:39,192.168.193.93,275,1151,1426
11-11-15 15:39,All,604,3826,4430
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 15:54,192.168.193.90,37,437,474
11-11-15 15:54,192.168.193.91,116,920,1036
11-11-15 15:54,192.168.193.92,143,741,884
11-11-15 15:54,192.168.193.93,249,935,1184
11-11-15 15:54,All,545,3033,3578
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 16:09,192.168.193.90,33,374,407
11-11-15 16:09,192.168.193.91,108,801,909
11-11-15 16:09,192.168.193.92,127,670,797
11-11-15 16:09,192.168.193.93,227,869,1096
11-11-15 16:09,All,495,2714,3209
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 16:24,192.168.193.90,26,309,335
11-11-15 16:24,192.168.193.91,99,769,868
11-11-15 16:24,192.168.193.92,106,621,727
11-11-15 16:24,192.168.193.93,200,794,994
11-11-15 16:24,All,431,2493,2924
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 16:40,192.168.193.90,23,226,249
11-11-15 16:40,192.168.193.91,87,717,804
11-11-15 16:40,192.168.193.92,89,557,646
11-11-15 16:40,192.168.193.93,184,782,966
11-11-15 16:40,All,383,2282,2665
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 16:55,192.168.193.90,22,197,219
11-11-15 16:55,192.168.193.91,70,657,727
11-11-15 16:55,192.168.193.92,71,529,600
11-11-15 16:55,192.168.193.93,151,756,907
11-11-15 16:55,All,314,2139,2453
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 17:10,192.168.193.90,11,170,181
11-11-15 17:10,192.168.193.91,59,668,727
11-11-15 17:10,192.168.193.92,56,492,548
11-11-15 17:10,192.168.193.93,134,710,844
11-11-15 17:10,All,260,2040,2300
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 17:25,192.168.193.90,8,157,165
11-11-15 17:25,192.168.193.91,45,619,664
11-11-15 17:25,192.168.193.92,46,486,532
11-11-15 17:25,192.168.193.93,117,651,768
11-11-15 17:25,All,216,1913,2129
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 17:40,192.168.193.90,6,142,148
11-11-15 17:40,192.168.193.91,37,598,635
11-11-15 17:40,192.168.193.92,36,438,474
11-11-15 17:40,192.168.193.93,96,651,747
11-11-15 17:40,All,175,1829,2004
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 17:55,192.168.193.90,4,130,134
11-11-15 17:55,192.168.193.91,25,575,600
11-11-15 17:55,192.168.193.92,19,425,444
11-11-15 17:55,192.168.193.93,77,623,700
11-11-15 17:55,All,125,1753,1878
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 18:10,192.168.193.90,2,124,126
11-11-15 18:10,192.168.193.91,25,570,595
11-11-15 18:10,192.168.193.92,16,439,455
11-11-15 18:10,192.168.193.93,70,622,692
11-11-15 18:10,All,113,1755,1868
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 18:25,192.168.193.90,1,117,118
11-11-15 18:25,192.168.193.91,20,556,576
11-11-15 18:25,192.168.193.92,15,421,436
11-11-15 18:25,192.168.193.93,68,626,694
11-11-15 18:25,All,104,1720,1824
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 18:40,192.168.193.90,2,91,93
11-11-15 18:40,192.168.193.91,16,507,523
11-11-15 18:40,192.168.193.92,14,415,429
11-11-15 18:40,192.168.193.93,63,571,634
11-11-15 18:40,All,95,1584,1679
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 18:55,192.168.193.90,2,96,98
11-11-15 18:55,192.168.193.91,15,501,516
11-11-15 18:55,192.168.193.92,14,405,419
11-11-15 18:55,192.168.193.93,58,610,668
11-11-15 18:55,All,89,1612,1701
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 19:10,192.168.193.90,1,97,98
11-11-15 19:10,192.168.193.91,15,515,530
11-11-15 19:10,192.168.193.92,12,377,389
11-11-15 19:10,192.168.193.93,53,592,645
11-11-15 19:10,All,81,1581,1662
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 19:25,192.168.193.90,1,100,101
11-11-15 19:25,192.168.193.91,15,497,512
11-11-15 19:25,192.168.193.92,12,382,394
11-11-15 19:25,192.168.193.93,51,565,616
11-11-15 19:25,All,79,1544,1623
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 19:40,192.168.193.90,2,92,94
11-11-15 19:40,192.168.193.91,14,481,495
11-11-15 19:40,192.168.193.92,11,389,400
11-11-15 19:40,192.168.193.93,50,559,609
11-11-15 19:40,All,77,1521,1598
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 19:55,192.168.193.90,1,99,100
11-11-15 19:55,192.168.193.91,16,490,506
11-11-15 19:55,192.168.193.92,12,375,387
11-11-15 19:55,192.168.193.93,50,574,624
11-11-15 19:55,All,79,1538,1617
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 20:10,192.168.193.90,1,99,100
11-11-15 20:10,192.168.193.91,8,491,499
11-11-15 20:10,192.168.193.92,8,358,366
11-11-15 20:10,192.168.193.93,33,560,593
11-11-15 20:10,All,50,1508,1558
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 20:25,192.168.193.90,1,99,100
11-11-15 20:25,192.168.193.91,7,474,481
11-11-15 20:25,192.168.193.92,7,348,355
11-11-15 20:25,192.168.193.93,32,545,577
11-11-15 20:25,All,47,1466,1513
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 20:40,192.168.193.90,1,85,86
11-11-15 20:40,192.168.193.91,7,464,471
11-11-15 20:40,192.168.193.92,7,367,374
11-11-15 20:40,192.168.193.93,33,545,578
11-11-15 20:40,All,48,1461,1509
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 20:55,192.168.193.90,1,93,94
11-11-15 20:55,192.168.193.91,6,472,478
11-11-15 20:55,192.168.193.92,7,358,365
11-11-15 20:55,192.168.193.93,32,516,548
11-11-15 20:55,All,46,1439,1485
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 21:10,192.168.193.90,1,85,86
11-11-15 21:10,192.168.193.91,6,470,476
11-11-15 21:10,192.168.193.92,8,352,360
11-11-15 21:10,192.168.193.93,30,520,550
11-11-15 21:10,All,45,1427,1472
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 21:25,192.168.193.90,1,91,92
11-11-15 21:25,192.168.193.91,3,446,449
11-11-15 21:25,192.168.193.92,6,353,359
11-11-15 21:25,192.168.193.93,12,497,509
11-11-15 21:25,All,22,1387,1409
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 21:40,192.168.193.90,0,83,83
11-11-15 21:40,192.168.193.91,2,451,453
11-11-15 21:40,192.168.193.92,5,358,363
11-11-15 21:40,192.168.193.93,9,503,512
11-11-15 21:40,All,16,1395,1411
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 21:55,192.168.193.90,0,89,89
11-11-15 21:55,192.168.193.91,1,450,451
11-11-15 21:55,192.168.193.92,5,341,346
11-11-15 21:55,192.168.193.93,10,522,532
11-11-15 21:55,All,16,1402,1418
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 22:10,192.168.193.90,0,90,90
11-11-15 22:10,192.168.193.91,1,449,450
11-11-15 22:10,192.168.193.92,4,356,360
11-11-15 22:10,192.168.193.93,9,501,510
11-11-15 22:10,All,14,1396,1410
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 22:25,192.168.193.90,0,94,94
11-11-15 22:25,192.168.193.91,1,440,441
11-11-15 22:25,192.168.193.92,4,361,365
11-11-15 22:25,192.168.193.93,9,506,515
11-11-15 22:25,All,14,1401,1415
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 22:40,192.168.193.90,0,79,79
11-11-15 22:40,192.168.193.91,1,437,438
11-11-15 22:40,192.168.193.92,5,349,354
11-11-15 22:40,192.168.193.93,10,497,507
11-11-15 22:40,All,16,1362,1378
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 22:55,192.168.193.90,1,88,89
11-11-15 22:55,192.168.193.91,1,450,451
11-11-15 22:55,192.168.193.92,4,353,357
11-11-15 22:55,192.168.193.93,9,510,519
11-11-15 22:55,All,15,1401,1416
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 23:10,192.168.193.90,0,94,94
11-11-15 23:10,192.168.193.91,1,442,443
11-11-15 23:10,192.168.193.92,6,335,341
11-11-15 23:10,192.168.193.93,9,522,531
11-11-15 23:10,All,16,1393,1409
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 23:25,192.168.193.90,0,92,92
11-11-15 23:25,192.168.193.91,1,456,457
11-11-15 23:25,192.168.193.92,4,351,355
11-11-15 23:25,192.168.193.93,9,483,492
11-11-15 23:25,All,14,1382,1396
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 23:40,192.168.193.90,0,81,81
11-11-15 23:40,192.168.193.91,1,434,435
11-11-15 23:40,192.168.193.92,4,341,345
11-11-15 23:40,192.168.193.93,9,491,500
11-11-15 23:40,All,14,1347,1361
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
11-11-15 23:55,192.168.193.90,0,88,88
11-11-15 23:55,192.168.193.91,1,451,452
11-11-15 23:55,192.168.193.92,4,338,342
11-11-15 23:55,192.168.193.93,9,518,527
11-11-15 23:55,All,14,1395,1409
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 00:10,192.168.193.90,0,93,93
12-11-15 00:10,192.168.193.91,1,475,476
12-11-15 00:10,192.168.193.92,4,366,370
12-11-15 00:10,192.168.193.93,9,565,574
12-11-15 00:10,All,14,1499,1513
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 00:25,192.168.193.90,0,98,98
12-11-15 00:25,192.168.193.91,1,484,485
12-11-15 00:25,192.168.193.92,4,362,366
12-11-15 00:25,192.168.193.93,9,532,541
12-11-15 00:25,All,14,1476,1490
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 00:40,192.168.193.90,0,86,86
12-11-15 00:40,192.168.193.91,1,442,443
12-11-15 00:40,192.168.193.92,4,327,331
12-11-15 00:40,192.168.193.93,9,505,514
12-11-15 00:40,All,14,1360,1374
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 00:55,192.168.193.90,0,86,86
12-11-15 00:55,192.168.193.91,1,464,465
12-11-15 00:55,192.168.193.92,4,339,343
12-11-15 00:55,192.168.193.93,9,529,538
12-11-15 00:55,All,14,1418,1432
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 01:10,192.168.193.90,0,87,87
12-11-15 01:10,192.168.193.91,1,457,458
12-11-15 01:10,192.168.193.92,4,350,354
12-11-15 01:10,192.168.193.93,9,528,537
12-11-15 01:10,All,14,1422,1436
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 01:25,192.168.193.90,0,84,84
12-11-15 01:25,192.168.193.91,1,462,463
12-11-15 01:25,192.168.193.92,4,358,362
12-11-15 01:25,192.168.193.93,9,503,512
12-11-15 01:25,All,14,1407,1421
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 01:40,192.168.193.90,0,83,83
12-11-15 01:40,192.168.193.91,1,440,441
12-11-15 01:40,192.168.193.92,4,333,337
12-11-15 01:40,192.168.193.93,9,514,523
12-11-15 01:40,All,14,1370,1384
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 01:55,192.168.193.90,0,81,81
12-11-15 01:55,192.168.193.91,1,461,462
12-11-15 01:55,192.168.193.92,4,325,329
12-11-15 01:55,192.168.193.93,9,534,543
12-11-15 01:55,All,14,1401,1415
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 02:10,192.168.193.90,0,86,86
12-11-15 02:10,192.168.193.91,1,463,464
12-11-15 02:10,192.168.193.92,4,336,340
12-11-15 02:10,192.168.193.93,9,526,535
12-11-15 02:10,All,14,1411,1425
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 02:25,192.168.193.90,0,90,90
12-11-15 02:25,192.168.193.91,1,463,464
12-11-15 02:25,192.168.193.92,4,354,358
12-11-15 02:25,192.168.193.93,9,484,493
12-11-15 02:25,All,14,1391,1405
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 02:40,192.168.193.90,0,88,88
12-11-15 02:40,192.168.193.91,1,441,442
12-11-15 02:40,192.168.193.92,4,344,348
12-11-15 02:40,192.168.193.93,9,511,520
12-11-15 02:40,All,14,1384,1398
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 02:55,192.168.193.90,0,83,83
12-11-15 02:55,192.168.193.91,1,475,476
12-11-15 02:55,192.168.193.92,4,337,341
12-11-15 02:55,192.168.193.93,9,510,519
12-11-15 02:55,All,14,1405,1419
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 03:10,192.168.193.90,0,88,88
12-11-15 03:10,192.168.193.91,1,472,473
12-11-15 03:10,192.168.193.92,4,336,340
12-11-15 03:10,192.168.193.93,9,506,515
12-11-15 03:10,All,14,1402,1416
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 03:25,192.168.193.90,0,86,86
12-11-15 03:25,192.168.193.91,1,468,469
12-11-15 03:25,192.168.193.92,4,322,326
12-11-15 03:25,192.168.193.93,9,499,508
12-11-15 03:25,All,14,1375,1389
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 03:40,192.168.193.90,0,89,89
12-11-15 03:40,192.168.193.91,1,437,438
12-11-15 03:40,192.168.193.92,4,341,345
12-11-15 03:40,192.168.193.93,9,519,528
12-11-15 03:40,All,14,1386,1400
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 03:55,192.168.193.90,0,81,81
12-11-15 03:55,192.168.193.91,1,467,468
12-11-15 03:55,192.168.193.92,4,348,352
12-11-15 03:55,192.168.193.93,9,500,509
12-11-15 03:55,All,14,1396,1410
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 04:10,192.168.193.90,0,86,86
12-11-15 04:10,192.168.193.91,1,459,460
12-11-15 04:10,192.168.193.92,4,331,335
12-11-15 04:10,192.168.193.93,9,510,519
12-11-15 04:10,All,14,1386,1400
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 04:25,192.168.193.90,0,91,91
12-11-15 04:25,192.168.193.91,1,469,470
12-11-15 04:25,192.168.193.92,4,323,327
12-11-15 04:25,192.168.193.93,9,506,515
12-11-15 04:25,All,14,1389,1403
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 04:40,192.168.193.90,0,84,84
12-11-15 04:40,192.168.193.91,1,470,471
12-11-15 04:40,192.168.193.92,4,332,336
12-11-15 04:40,192.168.193.93,9,485,494
12-11-15 04:40,All,14,1371,1385
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 04:55,192.168.193.90,0,67,67
12-11-15 04:55,192.168.193.91,1,458,459
12-11-15 04:55,192.168.193.92,4,332,336
12-11-15 04:55,192.168.193.93,9,511,520
12-11-15 04:55,All,14,1368,1382
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 05:10,192.168.193.90,0,86,86
12-11-15 05:10,192.168.193.91,1,453,454
12-11-15 05:10,192.168.193.92,4,340,344
12-11-15 05:10,192.168.193.93,9,514,523
12-11-15 05:10,All,14,1393,1407
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 05:25,192.168.193.90,0,91,91
12-11-15 05:25,192.168.193.91,1,459,460
12-11-15 05:25,192.168.193.92,4,326,330
12-11-15 05:25,192.168.193.93,9,497,506
12-11-15 05:25,All,14,1373,1387
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 05:40,192.168.193.90,0,90,90
12-11-15 05:40,192.168.193.91,1,464,465
12-11-15 05:40,192.168.193.92,4,336,340
12-11-15 05:40,192.168.193.93,9,499,508
12-11-15 05:40,All,14,1389,1403
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 05:55,192.168.193.90,0,80,80
12-11-15 05:55,192.168.193.91,1,435,436
12-11-15 05:55,192.168.193.92,4,326,330
12-11-15 05:55,192.168.193.93,9,511,520
12-11-15 05:55,All,14,1352,1366
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 06:10,192.168.193.91,1,465,466
12-11-15 06:10,192.168.193.92,4,335,339
12-11-15 06:10,192.168.193.93,9,512,521
12-11-15 06:10,All,14,1312,1326
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 06:24,192.168.193.90,0,117,117
12-11-15 06:24,192.168.193.92,4,341,345
12-11-15 06:24,192.168.193.93,9,533,542
12-11-15 06:24,All,13,991,1004
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 06:39,192.168.193.90,0,115,115
12-11-15 06:39,192.168.193.91,1,447,448
12-11-15 06:39,192.168.193.92,4,337,341
12-11-15 06:39,192.168.193.93,9,515,524
12-11-15 06:39,All,14,1414,1428
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 06:54,192.168.193.90,0,99,99
12-11-15 06:54,192.168.193.91,2,457,459
12-11-15 06:54,192.168.193.92,7,350,357
12-11-15 06:54,192.168.193.93,11,497,508
12-11-15 06:54,All,20,1403,1423
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 07:09,192.168.193.90,1,110,111
12-11-15 07:09,192.168.193.91,5,450,455
12-11-15 07:09,192.168.193.92,5,329,334
12-11-15 07:09,192.168.193.93,15,513,528
12-11-15 07:09,All,26,1402,1428
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 07:24,192.168.193.90,2,117,119
12-11-15 07:24,192.168.193.91,10,484,494
12-11-15 07:24,192.168.193.92,7,362,369
12-11-15 07:24,192.168.193.93,28,503,531
12-11-15 07:24,All,47,1466,1513
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 07:39,192.168.193.90,6,131,137
12-11-15 07:39,192.168.193.91,19,504,523
12-11-15 07:39,192.168.193.92,20,362,382
12-11-15 07:39,192.168.193.93,50,534,584
12-11-15 07:39,All,95,1531,1626
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 07:54,192.168.193.90,18,145,163
12-11-15 07:54,192.168.193.91,33,584,617
12-11-15 07:54,192.168.193.92,42,427,469
12-11-15 07:54,192.168.193.93,86,607,693
12-11-15 07:54,All,179,1763,1942
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 08:09,192.168.193.90,30,204,234
12-11-15 08:09,192.168.193.91,61,706,767
12-11-15 08:09,192.168.193.92,84,518,602
12-11-15 08:09,192.168.193.93,154,754,908
12-11-15 08:09,All,329,2182,2511
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 08:24,192.168.193.90,49,368,417
12-11-15 08:24,192.168.193.91,106,1032,1138
12-11-15 08:24,192.168.193.92,136,807,943
12-11-15 08:24,192.168.193.93,231,1118,1349
12-11-15 08:24,All,522,3325,3847
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 08:39,192.168.193.90,58,622,680
12-11-15 08:39,192.168.193.91,130,1295,1425
12-11-15 08:39,192.168.193.92,174,1172,1346
12-11-15 08:39,192.168.193.93,297,1470,1767
12-11-15 08:39,All,659,4559,5218
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 08:54,192.168.193.90,55,734,789
12-11-15 08:54,192.168.193.91,130,1419,1549
12-11-15 08:54,192.168.193.92,191,1355,1546
12-11-15 08:54,192.168.193.93,298,1532,1830
12-11-15 08:54,All,674,5040,5714
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 09:09,192.168.193.90,53,837,890
12-11-15 09:09,192.168.193.91,136,1546,1682
12-11-15 09:09,192.168.193.92,200,1400,1600
12-11-15 09:09,192.168.193.93,318,1663,1981
12-11-15 09:09,All,707,5446,6153
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 09:24,192.168.193.90,52,854,906
12-11-15 09:24,192.168.193.91,126,1572,1698
12-11-15 09:24,192.168.193.92,214,1395,1609
12-11-15 09:24,192.168.193.93,339,1701,2040
12-11-15 09:24,All,731,5522,6253
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 09:39,192.168.193.90,54,774,828
12-11-15 09:39,192.168.193.91,148,1500,1648
12-11-15 09:39,192.168.193.92,218,1373,1591
12-11-15 09:39,192.168.193.93,355,1732,2087
12-11-15 09:39,All,775,5379,6154
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 09:54,192.168.193.90,48,739,787
12-11-15 09:54,192.168.193.91,147,1533,1680
12-11-15 09:54,192.168.193.92,214,1469,1683
12-11-15 09:54,192.168.193.93,364,1652,2016
12-11-15 09:54,All,773,5393,6166
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 10:09,192.168.193.90,48,792,840
12-11-15 10:09,192.168.193.91,175,1576,1751
12-11-15 10:09,192.168.193.92,210,1471,1681
12-11-15 10:09,192.168.193.93,368,1635,2003
12-11-15 10:09,All,801,5474,6275
Press [CTRL+C] to stop..
Hello World - WLC client scan
timestamp,ip,ltap_p,lt_open,total
12-11-15 10:24,192.168.193.90,44,812,856
12-11-15 10:24,192.168.193.91,158,1505,1663
12-11-15 10:24,192.168.193.92,221,1459,1680
12-11-15 10:24,192.168.193.93,372,1619,1991
12-11-15 10:24,All,795,5395,6190
Press [CTRL+C] to stop..
